address.allowNewValuationInfo,address.city.name,address.cityName,address.daysOnMarket.realtors,address.houseNumber,address.isPublic,address.municipality.municipalityCode,address.municipality.name,address.place.bbox,address.place.coordinates.lat,address.place.coordinates.lon,address.place.coordinates.type,address.place.name,address.placeName,address.province.name,address.province.provinceCode,address.province.regionCode,address.road.municipalityCode,address.road.name,address.road.roadCode,address.roadName,address.zip.name,address.zip.zipCode,address.zipCode,addressType,coordinates.lat,coordinates.lon,coordinates.type,energyLabel,housingArea,lotArea,monthlyExpense,numberOfRooms,perAreaPrice,priceCash,priceChangePercentage,realtor.associationOfDanishRealtorsMember,realtor.associationOfEloMember,realtor.broadcast.target,realtor.isNew,realtor.preferred,realtor.realtorBranch.name,secondaryAddressType,timeOnMarket.current.days,yearBuilt,address.floor,address.door
False,København SV,København SV,,27,True,0,,,0,0,,,,,,0,0,George Marshalls Vej,0,George Marshalls Vej,København SV,2450,2450,condo,55.658794,12.56263,EPSG4326,a2020,128.0,,5397,3.0,101547,12998000,0.0,False,False,0,False,False,,,28,2021.0,7,mf
False,Gentofte,Gentofte,,1,True,0,,,0,0,,,,,,0,0,Gisselfeld Alle,0,Gisselfeld Alle,Gentofte,2820,2820,villa apartment,55.741695,12.55013,EPSG4326,d,114.0,1502.0,4873,4.0,69298,7900000,0.0,False,False,0,False,False,,,28,1913.0,1,
False,København NV,København NV,,13B,True,0,,,0,0,,,,,,0,0,Grønnemose Allé,0,Grønnemose Allé,København NV,2400,2400,villa,55.722755,12.526403,EPSG4326,a2010,156.0,475.0,4944,6.0,56709,8495000,-2.3,False,False,0,False,False,,,28,2016.0,,
False,Hadsund,Hadsund,,7,True,0,,,0,0,,Visborg,Visborg,,,0,0,Pilkestræde,0,Pilkestræde,Hadsund,9560,9560,villa,56.73751,10.1463995,EPSG4326,e,76.0,383.0,1108,3.0,3222,250000,0.0,False,False,0,False,False,,,28,1827.0,,
False,Skovlunde,Skovlunde,,16,True,0,,,0,0,,,,,,0,0,Lumbyvej,0,Lumbyvej,Skovlunde,2740,2740,terraced house,55.709785,12.393269,EPSG4326,c,124.0,298.0,3742,4.0,36867,4695000,0.0,False,False,0,False,False,,,28,1979.0,,
False,Aarhus C,Aarhus C,,6,True,0,,,0,0,,,,,,0,0,Nørreport,0,Nørreport,Aarhus C,8000,8000,condo,56.160526,10.213681,EPSG4326,d,107.0,,4068,4.0,45748,4895000,0.0,False,False,0,False,False,,,28,1892.0,2,
False,Horsens,Horsens,,10A,True,0,,,0,0,,,,,,0,0,Rosengade,0,Rosengade,Horsens,8700,8700,villa,55.874172,9.848346,EPSG4326,c,97.0,422.0,1292,3.0,16044,1598000,0.0,False,False,0,False,False,,,28,1963.0,,
False,Aarhus C,Aarhus C,,88,True,0,,,0,0,,,,,,0,0,Jægergårdsgade,0,Jægergårdsgade,Aarhus C,8000,8000,condo,56.148106,10.202691,EPSG4326,c,49.0,,3066,2.0,50980,2498000,0.0,False,False,0,False,False,,,28,1891.0,1,th
False,Hjørring,Hjørring,,8,True,0,,,0,0,,,,,,0,0,Dorthesvej,0,Dorthesvej,Hjørring,9800,9800,villa,57.435265,10.005563,EPSG4326,c,171.0,830.0,1837,6.0,11329,1995000,0.0,False,False,0,False,False,,,28,1976.0,,
False,Hjørring,Hjørring,,3,True,0,,,0,0,,,,,,0,0,Slugten,0,Slugten,Hjørring,9800,9800,villa,57.451332,9.980516,EPSG4326,e,184.0,1010.0,2129,5.0,18389,3995000,0.0,False,False,0,False,False,,,28,1962.0,,
False,Randers C,Randers C,,24,True,0,,,0,0,,,,,,0,0,Rådmands Boulevard,0,Rådmands Boulevard,Randers C,8900,8900,condo,56.46843,10.024637,EPSG4326,e,74.0,,2009,3.0,9392,695000,0.0,False,False,0,False,False,,,28,1920.0,0,
False,Kastrup,Kastrup,,8,True,0,,,0,0,,,,,,0,0,Højgården,0,Højgården,Kastrup,2770,2770,condo,55.630768,12.614546,EPSG4326,d,97.0,,5879,3.0,33505,3250000,0.0,False,False,0,False,False,,,28,1975.0,2,301
False,Hvidovre,Hvidovre,,19,True,0,,,0,0,,,,,,0,0,Bredholtvej,0,Bredholtvej,Hvidovre,2650,2650,villa,55.636856,12.461496,EPSG4326,d,136.0,715.0,4576,5.0,36105,4997000,0.0,False,False,0,False,False,,,28,1964.0,,
False,Brønshøj,Brønshøj,,31,True,0,,,0,0,,,,,,0,0,Degnemose Allé,0,Degnemose Allé,Brønshøj,2700,2700,villa apartment,55.70216,12.506374,EPSG4326,b,88.0,606.0,4423,3.0,64716,5695000,0.0,False,False,0,False,False,,,28,1920.0,0,
False,Beder,Beder,,101G,True,0,,,0,0,,,,,,0,0,Byagervej,0,Byagervej,Beder,8330,8330,terraced house,56.056103,10.207981,EPSG4326,b,102.0,,2188,4.0,26961,2750000,0.0,False,False,0,False,False,,,28,1987.0,,
False,Vejle,Vejle,,8A,True,0,,,0,0,,,,,,0,0,Gl Jellingvej,0,Gl Jellingvej,Vejle,7100,7100,condo,55.716125,9.527677,EPSG4326,c,131.0,,3112,4.0,19466,2550000,0.0,False,False,0,False,False,,,28,1907.0,,
False,Hundested,Hundested,,2,True,0,,,0,0,,,,,,0,0,Sitkabakken,0,Sitkabakken,Hundested,3390,3390,villa,55.95384,11.864825,EPSG4326,b,206.0,926.0,3397,5.0,21382,4595000,0.0,False,False,0,False,False,,,28,2007.0,,
False,Klarup,Klarup,,1G,True,0,,,0,0,,,,,,0,0,Septembervej,0,Septembervej,Klarup,9270,9270,villa,57.014526,10.0591135,EPSG4326,a2015,144.0,480.0,1767,4.0,24271,3495000,0.0,False,False,0,False,False,,,28,2020.0,,
False,Fjerritslev,Fjerritslev,,74,True,0,,,0,0,,V Drøstrup,V Drøstrup,,,0,0,Drøstrupvej,0,Drøstrupvej,Fjerritslev,9690,9690,villa,57.03627,9.234673,EPSG4326,d,292.0,4741.0,1746,7.0,4227,1385000,0.0,False,False,0,False,False,,,28,1935.0,,
False,Esbjerg,Esbjerg,,35,True,0,,,0,0,,,,,,0,0,Randersvej,0,Randersvej,Esbjerg,6700,6700,villa,55.471203,8.495744,EPSG4326,c,152.0,702.0,1861,5.0,11607,1798000,0.0,False,False,0,False,False,,,28,1973.0,,
False,Ålsgårde,Ålsgårde,,8,True,0,,,0,0,,,,,,0,0,Valsen,0,Valsen,Ålsgårde,3140,3140,terraced house,56.080402,12.516923,EPSG4326,b,114.0,179.0,3180,4.0,31729,3495000,0.0,False,False,0,False,False,,,28,2007.0,,
False,Risskov,Risskov,,35A,True,0,,,0,0,,,,,,0,0,Hørgårdsvej,0,Hørgårdsvej,Risskov,8240,8240,villa,56.196873,10.237409,EPSG4326,c,170.0,1179.0,6707,8.0,41080,6998000,0.0,False,False,0,False,False,,,28,1922.0,,
False,Sønderborg,Sønderborg,,7,True,0,,,0,0,,,,,,0,0,Gustav Johannsens Vej,0,Gustav Johannsens Vej,Sønderborg,6400,6400,villa,54.89586,9.812319,EPSG4326,d,150.0,734.0,3459,4.0,25495,3995000,0.0,False,False,0,False,False,,,28,1966.0,,
False,Jerslev J,Jerslev J,,74,True,0,,,0,0,,,,,,0,0,Klæstrupvej,0,Klæstrupvej,Jerslev J,9740,9740,villa,57.2817,10.055665,EPSG4326,c,102.0,810.0,1160,2.0,7569,895000,0.0,False,False,0,False,False,,,28,2013.0,,
False,Galten,Galten,,8,True,0,,,0,0,,,,,,0,0,Pilevænget,0,Pilevænget,Galten,8464,8464,villa,56.151783,9.911784,EPSG4326,c,247.0,990.0,3545,7.0,15156,3795000,0.0,False,False,0,False,False,,,28,1968.0,,
False,Aarhus N,Aarhus N,,5,True,0,,,0,0,,,,,,0,0,Ivar Huitfeldts Gade,0,Ivar Huitfeldts Gade,Aarhus N,8200,8200,condo,56.16986,10.214295,EPSG4326,d,70.0,,3786,3.0,45686,3198000,0.0,False,False,0,False,False,,,28,1900.0,2,tv
False,Grenaa,Grenaa,,2,True,0,,,0,0,,Hammelev,Hammelev,,,0,0,Langagervej,0,Langagervej,Grenaa,8500,8500,villa,56.442318,10.898017,EPSG4326,e,165.0,813.0,1518,5.0,2582,595000,0.0,False,False,0,False,False,,,28,1956.0,,
False,København S,København S,,58,True,0,,,0,0,,,,,,0,0,Vestermarksvej,0,Vestermarksvej,København S,2300,2300,terraced house,55.643593,12.587778,EPSG4326,b,142.0,403.0,4408,5.0,41319,5795000,0.0,False,False,0,False,False,,,28,1972.0,,
False,Fårvang,Fårvang,,11,True,0,,,0,0,,,,,,0,0,Markedsgade,0,Markedsgade,Fårvang,8882,8882,villa,56.26716,9.730775,EPSG4326,d,234.0,1200.0,2054,6.0,5561,1595000,0.0,False,False,0,False,False,,,28,1962.0,,
False,Greve,Greve,,1,True,0,,,0,0,,,,,,0,0,Bakkevolden,0,Bakkevolden,Greve,2670,2670,condo,55.58372,12.293243,EPSG4326,c,57.0,,2523,2.0,43772,2495000,0.0,False,False,0,False,False,,,28,2004.0,1,th
False,Charlottenlund,Charlottenlund,,4,True,0,,,0,0,,,,,,0,0,Vintervej,0,Vintervej,Charlottenlund,2920,2920,villa,55.754265,12.559452,EPSG4326,c,155.0,575.0,7655,6.0,88019,13995000,0.0,False,False,0,False,False,,,28,1962.0,,
False,Lille Skensved,Lille Skensved,,1,True,0,,,0,0,,,,,,0,0,Krohaven,0,Krohaven,Lille Skensved,4623,4623,terraced house,55.51198,12.132861,EPSG4326,b,102.0,252.0,2505,4.0,31444,3245000,0.0,False,False,0,False,False,,,28,1997.0,,
False,Gentofte,Gentofte,,23,True,0,,,0,0,,,,,,0,0,Begoniavej,0,Begoniavej,Gentofte,2820,2820,villa,55.738605,12.543483,EPSG4326,e,140.0,600.0,6177,5.0,58809,11850000,0.0,False,False,0,False,False,,,28,1958.0,,
False,Birkerød,Birkerød,,5,True,0,,,0,0,,,,,,0,0,Slåenbakken,0,Slåenbakken,Birkerød,3460,3460,villa,55.822807,12.429034,EPSG4326,d,195.0,1001.0,6547,6.0,34289,6995000,0.0,False,False,0,False,False,,,28,1965.0,,
False,Østbirk,Østbirk,,11,True,0,,,0,0,,Yding,Yding,,,0,0,Gydekrog,0,Gydekrog,Østbirk,8752,8752,villa,56.002953,9.767741,EPSG4326,e,203.0,19830.0,2882,6.0,6968,1695000,0.0,False,False,0,False,False,,,28,1885.0,,
False,Ry,Ry,,21A,True,0,,,0,0,,Gl. Rye,Gl. Rye,,,0,0,Horsensvej,0,Horsensvej,Ry,8680,8680,villa,56.069935,9.696131,EPSG4326,c,149.0,2300.0,3795,6.0,26172,3795000,0.0,False,False,0,False,False,,,28,1864.0,,
False,Charlottenlund,Charlottenlund,,5,True,0,,,0,0,,,,,,0,0,Heilsmindevej,0,Heilsmindevej,Charlottenlund,2920,2920,villa,55.753433,12.566982,EPSG4326,d,211.0,709.0,13867,5.0,74191,17995000,0.0,False,False,0,False,False,,,28,1927.0,,
False,Aakirkeby,Aakirkeby,,9,True,0,,,0,0,,Aakirkeby,Aakirkeby,,,0,0,Sigtemøllevejen,0,Sigtemøllevejen,Aakirkeby,3720,3720,farm,55.10159,14.919589,EPSG4326,a2010,223.0,43629.0,2251,5.0,10005,2195000,0.0,False,False,0,False,False,,,28,1910.0,,
False,Herning,Herning,,7,True,0,,,0,0,,Tjørring,Tjørring,,,0,0,Fuglsang Holm,0,Fuglsang Holm,Herning,7400,7400,condo,56.15826,8.942037,EPSG4326,a2015,140.0,,3057,4.0,21750,3045000,0.0,False,False,0,False,False,,,28,2022.0,0,tv
False,Brabrand,Brabrand,,5A,True,0,,,0,0,,Voldbæk,Voldbæk,,,0,0,Ørvadsvej,0,Ørvadsvej,Brabrand,8220,8220,villa,56.14921,10.087863,EPSG4326,c,176.0,446.0,3030,6.0,37146,6248000,0.0,False,False,0,False,False,,,28,1970.0,,
False,Hobro,Hobro,,7,True,0,,,0,0,,Klejtrup,Klejtrup,,,0,0,Sandstræde,0,Sandstræde,Hobro,9500,9500,villa,56.58881,9.635142,EPSG4326,e,89.0,743.0,925,4.0,7699,825000,0.0,False,False,0,False,False,,,28,1913.0,,
False,Slagelse,Slagelse,,7,True,0,,,0,0,,Drøsselbjerg,Drøsselbjerg,,,0,0,Asebovej,0,Asebovej,Slagelse,4200,4200,holiday house,55.470493,11.189295,EPSG4326,,149.0,1152.0,2217,4.0,29233,4385000,0.0,False,False,0,False,False,,,28,2024.0,,
False,Skævinge,Skævinge,,1A,True,0,,,0,0,,,,,,0,0,Strøvej,0,Strøvej,Skævinge,3320,3320,villa apartment,55.906803,12.151002,EPSG4326,e,85.0,400.0,1853,4.0,19941,1695000,0.0,False,False,0,False,False,,,28,1920.0,1,
False,Helsingør,Helsingør,,3,True,0,,,0,0,,,,,,0,0,Skansedalen,0,Skansedalen,Helsingør,3000,3000,villa,56.019608,12.598177,EPSG4326,b,127.0,1346.0,4644,3.0,29303,4750000,0.0,False,False,0,False,False,,,28,1953.0,,
False,Tune,Tune,,109,True,0,,,0,0,,,,,,0,0,Byagerparken,0,Byagerparken,Tune,4030,4030,villa,55.593884,12.188003,EPSG4326,c,174.0,708.0,3390,5.0,26830,4875000,0.0,False,False,0,False,False,,,28,1998.0,,
False,Jægerspris,Jægerspris,,17,True,0,,,0,0,,Over Draaby Strand,Over Draaby Strand,,,0,0,Østersvej,0,Østersvej,Jægerspris,3630,3630,holiday house,55.83556,11.961744,EPSG4326,,107.0,1285.0,1899,4.0,15609,1795000,0.0,False,False,0,False,False,,,28,1975.0,,
False,Hadsund,Hadsund,,84,True,0,,,0,0,,Als,Als,,,0,0,Hadsundvej,0,Hadsundvej,Hadsund,9560,9560,villa,56.754078,10.269618,EPSG4326,b,104.0,2174.0,1200,2.0,8502,999000,0.0,False,False,0,False,False,,holiday house,28,1998.0,,
False,Faxe,Faxe,,20,True,0,,,0,0,,,,,,0,0,Kornagervej,0,Kornagervej,Faxe,4640,4640,villa,55.245567,12.120325,EPSG4326,d,120.0,744.0,1814,3.0,9958,1195000,0.0,False,False,0,False,False,,,28,1977.0,,
False,Aakirkeby,Aakirkeby,,34,True,0,,,0,0,,Aakirkeby,Aakirkeby,,,0,0,Smedegade,0,Smedegade,Aakirkeby,3720,3720,terraced house,55.069344,14.924673,EPSG4326,e,78.0,145.0,1212,2.0,7712,595000,0.0,False,False,0,False,False,,,28,1898.0,,
False,Kongens Lyngby,Kongens Lyngby,,23,True,0,,,0,0,,,,,,0,0,Amundsensvej,0,Amundsensvej,Kongens Lyngby,2800,2800,villa,55.766815,12.479568,EPSG4326,d,101.0,700.0,5100,3.0,56438,7495000,0.0,False,False,0,False,False,,,28,1949.0,,
False,Aalborg,Aalborg,,5,True,0,,,0,0,,,,,,0,0,Skipper Clements Gade,0,Skipper Clements Gade,Aalborg,9000,9000,condo,57.04658,9.921225,EPSG4326,d,68.0,,3438,3.0,20221,1375000,0.0,False,False,0,False,False,,,28,1927.0,3,th
False,Vedbæk,Vedbæk,,78,True,0,,,0,0,,Trørød,Trørød,,,0,0,Krogholmgårdsvej,0,Krogholmgårdsvej,Vedbæk,2950,2950,villa,55.84481,12.53806,EPSG4326,d,228.0,2168.0,11703,7.0,70745,17000000,0.0,False,False,0,False,False,,,28,1919.0,,
False,Thisted,Thisted,,184,True,0,,,0,0,,Vorupør,Vorupør,,,0,0,Nordsøvej,0,Nordsøvej,Thisted,7700,7700,holiday house,56.952988,8.383394,EPSG4326,,93.0,737.0,1604,4.0,20409,1995000,0.0,False,False,0,False,False,,,28,1969.0,,
False,Holbæk,Holbæk,,30,True,0,,,0,0,,Kisserup,Kisserup,,,0,0,Ringmosevej,0,Ringmosevej,Holbæk,4300,4300,holiday house,55.78919,11.717828,EPSG4326,,96.0,1200.0,2214,3.0,24654,2495000,0.0,False,False,0,False,False,,,28,1985.0,,
False,Ærøskøbing,Ærøskøbing,,13,True,0,,,0,0,,Ærøskøbing,Ærøskøbing,,,0,0,Strandvejen,0,Strandvejen,Ærøskøbing,5970,5970,villa,54.89261,10.408866,EPSG4326,g,108.0,954.0,2624,4.0,17783,2495000,0.0,False,False,0,False,False,,holiday house,28,1959.0,,
False,Horsens,Horsens,,14,True,0,,,0,0,,,,,,0,0,Gl Næssevej,0,Gl Næssevej,Horsens,8700,8700,terraced house,55.864456,9.880067,EPSG4326,c,134.0,184.0,1909,4.0,16138,2595000,0.0,False,False,0,False,False,,,28,1942.0,,
False,Nørre Nebel,Nørre Nebel,,22,True,0,,,0,0,,Nymindegab,Nymindegab,,,0,0,Skovbrynet,0,Skovbrynet,Nørre Nebel,6830,6830,villa,55.816113,8.195617,EPSG4326,d,96.0,411.0,1442,4.0,10156,975000,0.0,False,False,0,False,False,,,28,1965.0,,
False,Allerød,Allerød,,5,True,0,,,0,0,,,,,,0,0,Bakketoppen,0,Bakketoppen,Allerød,3450,3450,terraced house,55.864044,12.389466,EPSG4326,d,96.0,229.0,3570,4.0,37975,4145000,0.0,False,False,0,False,False,,,28,1962.0,,
False,Vrå,Vrå,,32,True,0,,,0,0,,,,,,0,0,Vester Alle,0,Vester Alle,Vrå,9760,9760,villa,57.353333,9.933688,EPSG4326,e,93.0,796.0,1192,3.0,8400,995000,0.0,False,False,0,False,False,,,28,1952.0,,
False,Struer,Struer,,189,True,0,,,0,0,,,,,,0,0,Stentofterne,0,Stentofterne,Struer,7600,7600,terraced house,56.480774,8.562912,EPSG4326,b,72.0,260.0,1066,2.0,10040,745000,0.0,False,False,0,False,False,,,28,1981.0,,
False,Hemmet,Hemmet,,30,True,0,,,0,0,,Nr Bork,Nr Bork,,,0,0,Svanevænget,0,Svanevænget,Hemmet,6893,6893,holiday house,55.837242,8.274366,EPSG4326,,74.0,1018.0,1416,4.0,11854,895000,0.0,False,False,0,False,False,,,28,1973.0,,
False,Viborg,Viborg,,67,True,0,,,0,0,,,,,,0,0,Kirkebækvej,0,Kirkebækvej,Viborg,8800,8800,villa,56.45919,9.385636,EPSG4326,d,140.0,571.0,1798,5.0,11475,1595000,0.0,False,False,0,False,False,,,28,1950.0,,
False,Langeskov,Langeskov,,59,True,0,,,0,0,,,,,,0,0,Odensevej,0,Odensevej,Langeskov,5550,5550,villa,55.373795,10.559268,EPSG4326,d,107.0,959.0,1384,4.0,10205,1295000,0.0,False,False,0,False,False,,,28,1949.0,,
False,Vig,Vig,,6,True,0,,,0,0,,Østre Vig,Østre Vig,,,0,0,Sidingevej,0,Sidingevej,Vig,4560,4560,farm,55.843678,11.613962,EPSG4326,e,209.0,56729.0,1710,4.0,11937,2595000,0.0,False,False,0,False,False,,,28,1900.0,,
False,Otterup,Otterup,,269,True,0,,,0,0,,Hasmark Strand,Hasmark Strand,,,0,0,Østre Strandvej,0,Østre Strandvej,Otterup,5450,5450,holiday house,55.554977,10.48198,EPSG4326,,47.0,188.0,2015,3.0,30355,1495000,0.0,False,False,0,False,False,,,28,2011.0,,
False,Helsingør,Helsingør,,82B,True,0,,,0,0,,,,,,0,0,Stengade,0,Stengade,Helsingør,3000,3000,condo,56.03532,12.614865,EPSG4326,,61.0,,2128,2.0,32705,1995000,0.0,False,False,0,False,False,,,28,1780.0,0,tv
False,Vejen,Vejen,,5,True,0,,,0,0,,,,,,0,0,Jelshøjvej,0,Jelshøjvej,Vejen,6600,6600,villa,55.469536,9.068383,EPSG4326,c,155.0,601.0,1166,4.0,5687,935000,0.0,False,False,0,False,False,,,28,1902.0,,
False,Morud,Morud,,50,True,0,,,0,0,,,,,,0,0,Åbakkevænget,0,Åbakkevænget,Morud,5462,5462,villa,55.43962,10.185147,EPSG4326,a2015,160.0,920.0,2620,4.0,20828,3495000,0.0,False,False,0,False,False,,,28,2022.0,,
False,Middelfart,Middelfart,,9,True,0,,,0,0,,Strib,Strib,,,0,0,Sophievej,0,Sophievej,Middelfart,5500,5500,terraced house,55.53774,9.768816,EPSG4326,b,94.0,787.0,1725,3.0,23351,2195000,0.0,False,False,0,False,False,,,28,1987.0,,
False,Jægerspris,Jægerspris,,179,True,0,,,0,0,,Kulhuse,Kulhuse,,,0,0,Kulhusvej,0,Kulhusvej,Jægerspris,3630,3630,villa,55.92616,11.913805,EPSG4326,e,195.0,1894.0,2411,6.0,10137,1995000,0.0,False,False,0,False,False,,,28,1920.0,,
False,Skærbæk,Skærbæk,,52,True,0,,,0,0,,,,,,0,0,Hjemstedvej,0,Hjemstedvej,Skærbæk,6780,6780,villa,55.150436,8.751589,EPSG4326,f,100.0,1329.0,1361,3.0,4842,598000,0.0,False,False,0,False,False,,holiday house,28,1777.0,,
False,Lemvig,Lemvig,,36,True,0,,,0,0,,,,,,0,0,Skrænten,0,Skrænten,Lemvig,7620,7620,villa,56.550323,8.292103,EPSG4326,d,101.0,1345.0,1456,3.0,10554,1325000,0.0,False,False,0,False,False,,holiday house,28,1948.0,,
False,Give,Give,,39,True,0,,,0,0,,Hedegård,Hedegård,,,0,0,Hedegårdvej,0,Hedegårdvej,Give,7323,7323,villa,55.846546,9.180019,EPSG4326,c,160.0,750.0,1373,7.0,6066,1095000,0.0,False,False,0,False,False,,,28,1944.0,,
False,Stouby,Stouby,,12,True,0,,,0,0,,Vrigsted,Vrigsted,,,0,0,Lundevej,0,Lundevej,Stouby,7140,7140,villa,55.721783,9.841371,EPSG4326,c,168.0,7043.0,1407,4.0,8112,1495000,0.0,False,False,0,False,False,,,28,1850.0,,
False,Sydals,Sydals,,16,True,0,,,0,0,,Lysabild,Lysabild,,,0,0,Vibøgevej,0,Vibøgevej,Sydals,6470,6470,villa,54.903214,9.998283,EPSG4326,d,133.0,1177.0,1183,5.0,9823,1495000,0.0,False,False,0,False,False,,,28,1955.0,,
False,Aalborg SØ,Aalborg SØ,,29,True,0,,,0,0,,,,,,0,0,Tritonvej,0,Tritonvej,Aalborg SØ,9210,9210,terraced house,57.006794,9.955923,EPSG4326,b,81.0,158.0,1776,3.0,22424,1850000,0.0,False,False,0,False,False,,,28,1987.0,,
False,Stensved,Stensved,,5,True,0,,,0,0,,Stensby,Stensby,,,0,0,Pilevej,0,Pilevej,Stensved,4773,4773,villa,54.98019,12.050292,EPSG4326,e,95.0,473.0,1216,3.0,6588,695000,0.0,False,False,0,False,False,,holiday house,28,1889.0,,
False,Svenstrup J,Svenstrup J,,42F,True,0,,,0,0,,,,,,0,0,Offerlunden,0,Offerlunden,Svenstrup J,9230,9230,terraced house,56.96778,9.847399,EPSG4326,b,164.0,631.0,2830,4.0,17791,4195000,0.0,False,False,0,False,False,,,28,2006.0,,
False,Aabybro,Aabybro,,14,True,0,,,0,0,,,,,,0,0,Blåbærvej,0,Blåbærvej,Aabybro,9440,9440,villa,57.159412,9.7475605,EPSG4326,b,185.0,720.0,2460,5.0,14531,2795000,0.0,False,False,0,False,False,,,28,2008.0,,
False,Roskilde,Roskilde,,12,True,0,,,0,0,,,,,,0,0,Vognmandsmarken,0,Vognmandsmarken,Roskilde,4000,4000,condo,55.63089,12.092148,EPSG4326,c,82.0,,5100,3.0,29878,2450000,0.0,False,False,0,False,False,,,28,1971.0,1,tv
False,Gram,Gram,,1,True,0,,,0,0,,,,,,0,0,Stadionvej,0,Stadionvej,Gram,6510,6510,villa,55.28676,9.052038,EPSG4326,d,147.0,728.0,2190,5.0,3703,598000,-14.33,False,False,0,False,False,,,28,1933.0,,
False,Stoholm Jyll,Stoholm Jyll,,17,True,0,,,0,0,,Iglsø,Iglsø,,,0,0,Iglsøvej,0,Iglsøvej,Stoholm Jyll,7850,7850,villa,56.477493,9.103832,EPSG4326,c,199.0,6742.0,2681,6.0,7123,1795000,0.0,False,False,0,False,False,,,28,1948.0,,
False,Vodskov,Vodskov,,10,True,0,,,0,0,,,,,,0,0,Stenhøjvej,0,Stenhøjvej,Vodskov,9310,9310,villa,57.110558,10.041112,EPSG4326,c,166.0,837.0,2380,6.0,18048,3495000,0.0,False,False,0,False,False,,,28,1980.0,,
False,Ørbæk,Ørbæk,,3,True,0,,,0,0,,Refsvindinge,Refsvindinge,,,0,0,Bøgebjerget,0,Bøgebjerget,Ørbæk,5853,5853,villa,55.288033,10.680479,EPSG4326,a2010,196.0,968.0,1279,3.0,5938,1295000,0.0,False,False,0,False,False,,,28,1900.0,,
False,Fredericia,Fredericia,,123,True,0,,,0,0,,Ullerup,Ullerup,,,0,0,Kobbelgårdsvej,0,Kobbelgårdsvej,Fredericia,7000,7000,villa,55.575253,9.702293,EPSG4326,c,190.0,800.0,2583,7.0,14582,2845000,0.0,False,False,0,False,False,,,28,1998.0,,
False,Hadsund,Hadsund,,11,True,0,,,0,0,,,,,,0,0,Syrenvej,0,Syrenvej,Hadsund,9560,9560,villa,56.72124,10.117161,EPSG4326,c,136.0,559.0,1132,5.0,13434,1995000,0.0,False,False,0,False,False,,,28,1969.0,,
False,Videbæk,Videbæk,,41,True,0,,,0,0,,,,,,0,0,Rosenalle,0,Rosenalle,Videbæk,6920,6920,villa,56.093678,8.61082,EPSG4326,c,148.0,753.0,1238,5.0,7078,1095000,0.0,False,False,0,False,False,,,28,1974.0,,
False,Greve,Greve,,3,True,0,,,0,0,,,,,,0,0,Fiskernesvej,0,Fiskernesvej,Greve,2670,2670,villa,55.570454,12.28611,EPSG4326,a2010,109.0,384.0,4473,4.0,43760,5575000,0.0,False,False,0,False,False,,,28,1986.0,,
False,Lemvig,Lemvig,,24,True,0,,,0,0,,,,,,0,0,Nørrebjerg,0,Nørrebjerg,Lemvig,7620,7620,villa,56.5545,8.315118,EPSG4326,c,170.0,645.0,1982,7.0,9027,1995000,0.0,False,False,0,False,False,,,28,1967.0,,
False,København K,København K,,31,True,0,,,0,0,,,,,,0,0,Wildersgade,0,Wildersgade,København K,1408,1408,condo,55.67341,12.590194,EPSG4326,c,55.0,,2891,2.0,72636,3995000,0.0,False,False,0,False,False,,,28,1933.0,2,tv
False,Padborg,Padborg,,28,True,0,,,0,0,,,,,,0,0,Fornbyvej,0,Fornbyvej,Padborg,6330,6330,villa,54.816624,9.348624,EPSG4326,d,176.0,925.0,1443,5.0,7644,1395000,0.0,False,False,0,False,False,,,28,1969.0,,
False,Spøttrup,Spøttrup,,15,True,0,,,0,0,,Knud,Knud,,,0,0,Sandstensvej,0,Sandstensvej,Spøttrup,7860,7860,holiday house,56.656284,8.778569,EPSG4326,,40.0,2510.0,895,3.0,18625,745000,0.0,False,False,0,False,False,,,28,1950.0,,
False,Holstebro,Holstebro,,6E,True,0,,,0,0,,,,,,0,0,Allegade,0,Allegade,Holstebro,7500,7500,cooperative,56.365555,8.622491,EPSG4326,c,128.0,2003.0,8194,3.0,2891,370000,0.0,False,False,0,False,False,,,28,2006.0,,
False,Aarhus C,Aarhus C,,48,True,0,,,0,0,,,,,,0,0,Esther Aggebos Gade,0,Esther Aggebos Gade,Aarhus C,8000,8000,condo,56.167587,10.22676,EPSG4326,a2015,71.0,,3075,2.0,54930,3900000,0.0,False,False,0,False,False,,,28,2021.0,1,4
False,Børkop,Børkop,,44,True,0,,,0,0,,Brejning,Brejning,,,0,0,Stationsvej,0,Stationsvej,Børkop,7080,7080,villa,55.665577,9.666094,EPSG4326,c,200.0,1413.0,2350,5.0,11515,2740000,0.0,False,False,0,False,False,,,28,1934.0,,
False,Langeskov,Langeskov,,80,True,0,,,0,0,,,,,,0,0,Pilelunden,0,Pilelunden,Langeskov,5550,5550,villa,55.355434,10.572666,EPSG4326,c,155.0,1004.0,1886,5.0,15354,2495000,0.0,False,False,0,False,False,,,28,1978.0,,
False,Helsinge,Helsinge,,57A,True,0,,,0,0,,,,,,0,0,Gribskovvej,0,Gribskovvej,Helsinge,3200,3200,villa,55.997875,12.265132,EPSG4326,d,151.0,708.0,2397,4.0,14831,2195000,0.0,False,False,0,False,False,,,28,1980.0,,
